text	tags
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
IP	O
address	O
managementhandles	O
container	O
network	O
interface0	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
"
"	
error	O
deleting	O
nightly	O
rolling	O
from	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
IP	O
address	O
managementhandles	O
container	O
network	O
interface0	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
"
"	
kernel	O
4214	O
535180	O
154704	O
364	O
967	O
classifier	O
"
"	
kernel	O
11836	O
572108	O
154667	O
366	O
967	O
classifier	O
"
"	
kernel	O
27699	O
553627	O
154798	O
365	O
967	O
classifier	O
"
"	
server	O
rejected	O
event	O
v1	O
etcd	O
server	O
:	O
a	O
network	O
connection	O
timed	O
out	O
causing	O
the	O
operation	O
to	O
fail	O
possibly	O
due	O
to	O
network	O
connection	O
was	O
disrupted	O
amid	O
communication	O
and	O
data	O
transfer	O
will	O
not	O
retry	O
"
"	
kernel	O
28715	O
572076	O
154632	O
369	O
967	O
classifier	O
"
"	
kernel	O
10973	O
572238	O
154473	O
368	O
967	O
classifier	O
"
"	
kernel	O
14901	O
553515	O
154579	O
365	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2214964kb	O
anon	O
rss	O
612184kb	O
file	O
rss	O
6236kb	O
shmem	O
rss	O
0kb	O
"
"	
time	O
2020	O
11	O
14t	O
05	O
00	O
level	O
error	O
msg	O
error	O
running	O
exec	O
in	O
container	O
:	O
cannot	O
exec	O
in	O
deleted	O
state	O
:	O
unknown	O
"
"	
liveness	O
probe	O
for	O
rqlite	O
failed	O
failure	O
cannot	O
exec	O
in	O
deleted	O
state	O
:	O
unknown	O
"
"	
2020	O
11	O
14	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
11757	O
k8s	O
go	O
520	O
:	O
endpoint	O
was	O
modified	O
before	O
it	O
could	O
be	O
deleted	O
retrying	O
container	O
id	O
endpoint	O
v3	O
"
"	
kernel	O
21189	O
553821	O
154750	O
366	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2140976kb	O
anon	O
rss	O
612668kb	O
file	O
rss	O
6260kb	O
shmem	O
rss	O
0kb	O
"
"	
kernel	O
5409	O
553725	O
154645	O
367	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2214900kb	O
anon	O
rss	O
612020kb	O
file	O
rss	O
6560kb	O
shmem	O
rss	O
0kb	O
"
"	
kernel	O
15168	O
553789	O
154620	O
365	O
967	O
classifier	O
"
"	
kernel	O
29907	O
553757	O
154774	O
364	O
967	O
classifier	O
"
"	
kernel	O
12548	O
553691	O
154454	O
365	O
967	O
classifier	O
"
"	
container	O
image	O
is	O
being	O
downloaded	O
to	O
the	O
node	O
docker	O
rct	O
co	O
il	O
sosivio	O
fe	O
go	O
demo	O
release	O
develop	O
24	O
cb034c5711db	O
:	O
downloading	O
511mb	O
41mb	O
"
"	
kernel	O
32055	O
590605	O
154584	O
369	O
967	O
classifier	O
"
"	
kernel	O
20022	O
553725	O
154682	O
366	O
967	O
classifier	O
"
"	
kernel	O
20781	O
412044	O
39355	O
153	O
992	O
analyzer	O
"
"	
kernel	O
8376	O
553645	O
154720	O
364	O
967	O
classifier	O
"
"	
server	O
rejected	O
event	O
v1	O
etcd	O
server	O
:	O
a	O
network	O
connection	O
timed	O
out	O
causing	O
the	O
operation	O
to	O
fail	O
possibly	O
due	O
to	O
network	O
connection	O
was	O
disrupted	O
amid	O
communication	O
and	O
data	O
transfer	O
will	O
not	O
retry	O
"
"	
2020	O
11	O
14	O
error	O
6236	O
customresource	O
go	O
136	O
:	O
error	O
updating	O
resource	O
key	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
103	O
24	O
name	O
10	O
233	O
103	O
24	O
resource	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
value	O
v3	O
error	O
operation	O
cannot	O
be	O
fulfilled	O
on	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
crd	O
projectcalico	O
org	O
10	O
233	O
103	O
24	O
the	O
object	O
has	O
been	O
modified	O
please	O
apply	O
your	O
changes	O
to	O
the	O
latest	O
version	O
and	O
try	O
again	O
"
"	
container	O
image	O
is	O
being	O
downloaded	O
to	O
the	O
node	O
docker	O
rct	O
co	O
il	O
etcdcleaner	O
:	O
rc1	O
bb998b275225	O
:	O
extracting	O
475mb	O
487mb	O
"
"	
failed	O
killing	O
the	O
failed	O
to	O
killpodthe	O
container's	O
filesystem	O
for	O
with	O
killpodthe	O
container's	O
filesystemerror	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
to	O
teardown	O
pod	O
network	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
IP	O
address	O
managementhandles	O
container	O
network	O
interface0	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
"
"	
error	O
deleting	O
etcdtest	O
from	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
error	O
getting	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmation	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmations	O
default	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
"
"	
kernel	O
22805	O
535114	O
154560	O
365	O
967	O
classifier	O
"
"	
kernel	O
16777	O
572126	O
154624	O
366	O
967	O
classifier	O
"
"	
kernel	O
9822	O
572188	O
154549	O
367	O
967	O
classifier	O
"
"	
kernel	O
29945	O
553821	O
154615	O
367	O
967	O
classifier	O
"
"	
kernel	O
13582	O
590719	O
154578	O
369	O
967	O
classifier	O
"
"	
kernel	O
18181	O
572158	O
154650	O
367	O
967	O
classifier	O
"
"	
kernel	O
6054	O
572238	O
154535	O
370	O
967	O
classifier	O
"
"	
kernel	O
9536	O
572206	O
154616	O
368	O
967	O
classifier	O
"
"	
kernel	O
4521	O
553789	O
154664	O
366	O
967	O
classifier	O
"
"	
2020	O
11	O
14	O
error	O
29713	O
customresource	O
go	O
136	O
:	O
error	O
updating	O
resource	O
key	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
90	O
24	O
name	O
10	O
233	O
90	O
24	O
resource	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
value	O
v3	O
error	O
operation	O
cannot	O
be	O
fulfilled	O
on	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
crd	O
projectcalico	O
org	O
10	O
233	O
90	O
24	O
the	O
object	O
has	O
been	O
modified	O
please	O
apply	O
your	O
changes	O
to	O
the	O
latest	O
version	O
and	O
try	O
again	O
"
"	
kernel	O
5961	O
572108	O
154621	O
368	O
967	O
classifier	O
"
"	
kernel	O
ffffffff8dc3c9ee	O
try	O
get	O
mem	O
cgroup	O
from	O
mm	O
0xe	O
0x60	O
"
"	
kernel	O
24559	O
572238	O
154586	O
366	O
967	O
classifier	O
"
"	
kernel	O
1024	O
572062	O
154653	O
370	O
967	O
classifier	O
"
"	
2020	O
11	O
14	O
etcd	O
server	O
:	O
read	O
only	O
range	O
request	O
key	O
registry	O
persistentvolumes	O
\	O
range	O
end	O
registry	O
persistentvolumet	O
\	O
count	O
only	O
true	O
with	O
result	O
error	O
etcd	O
server	O
:	O
a	O
network	O
connection	O
timed	O
out	O
causing	O
the	O
operation	O
to	O
fail	O
took	O
too	O
long	O
15	O
000468812s	O
to	O
execute	O
"
"	
kernel	O
27482	O
572062	O
154568	O
367	O
967	O
classifier	O
"
"	
2020	O
11	O
14	O
error	O
5726	O
customresource	O
go	O
136	O
:	O
error	O
updating	O
resource	O
key	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
92	O
24	O
name	O
10	O
233	O
92	O
24	O
resource	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
value	O
v3	O
error	O
operation	O
cannot	O
be	O
fulfilled	O
on	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
crd	O
projectcalico	O
org	O
10	O
233	O
92	O
24	O
the	O
object	O
has	O
been	O
modified	O
please	O
apply	O
your	O
changes	O
to	O
the	O
latest	O
version	O
and	O
try	O
again	O
"
"	
kernel	O
9149	O
571996	O
154673	O
369	O
967	O
classifier	O
"
"	
partial	O
failure	O
issuing	O
cadvisor	O
container	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
v2	O
:	O
partial	O
failures	O
:	O
kubepods	O
slice	O
kubepods	O
4757	O
9533	O
6a4342169e31	O
slice	O
recentstats	O
:	O
unable	O
to	O
find	O
data	O
in	O
memory	O
cache	O
kubepods	O
slice	O
kubepods	O
4757	O
9533	O
6a4342169e31	O
slice	O
recentstats	O
:	O
unable	O
to	O
find	O
data	O
in	O
memory	O
cache	O
kubepods	O
slice	O
kubepods	O
4757	O
9533	O
6a4342169e31	O
slice	O
recentstats	O
:	O
unable	O
to	O
find	O
data	O
in	O
memory	O
cache	O
"
"	
kernel	O
11786	O
553853	O
154548	O
366	O
967	O
classifier	O
"
"	
kernel	O
3607	O
376570	O
38965	O
137	O
992	O
analyzer	O
"
"	
kernel	O
29253	O
553789	O
154491	O
367	O
967	O
classifier	O
"
"	
liveness	O
probe	O
for	O
calico	O
node	O
errored	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
timeout	O
deadline	O
exceeded	O
desc	O
expected	O
data	O
failed	O
to	O
arrive	O
in	O
a	O
timely	O
manner	O
and	O
exceeded	O
the	O
deadline	O
set	O
as	O
the	O
timeout	O
causing	O
the	O
operation	O
to	O
eventually	O
fail	O
"
"	
error	O
deleting	O
nightly	O
rolling	O
from	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
etcd	O
server	O
:	O
a	O
network	O
connection	O
timed	O
out	O
causing	O
the	O
operation	O
to	O
fail	O
possibly	O
due	O
to	O
network	O
connection	O
was	O
disrupted	O
amid	O
communication	O
and	O
data	O
transfer	O
"
"	
kernel	O
5589	O
572172	O
154665	O
368	O
967	O
classifier	O
"
"	
kernel	O
18746	O
395067	O
38814	O
137	O
992	O
analyzer	O
"
"	
kernel	O
4118	O
412044	O
38913	O
147	O
992	O
analyzer	O
"
"	
kernel	O
15779	O
535274	O
154737	O
364	O
967	O
classifier	O
"
"	
kernel	O
4480	O
553645	O
154687	O
366	O
967	O
classifier	O
"
"	
kernel	O
13607	O
572252	O
154485	O
368	O
967	O
classifier	O
"
"	
2020	O
11	O
14	O
error	O
9626	O
customresource	O
go	O
136	O
:	O
error	O
updating	O
resource	O
key	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
127	O
24	O
name	O
10	O
233	O
127	O
24	O
resource	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
value	O
v3	O
error	O
operation	O
cannot	O
be	O
fulfilled	O
on	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
crd	O
projectcalico	O
org	O
10	O
233	O
127	O
24	O
the	O
object	O
has	O
been	O
modified	O
please	O
apply	O
your	O
changes	O
to	O
the	O
latest	O
version	O
and	O
try	O
again	O
"
"	
kernel	O
19304	O
553739	O
154680	O
366	O
967	O
classifier	O
"
"	
volume	O
detached	O
for	O
volume	O
mnt	O
cgroup	O
unique	O
name	O
:	O
kubernetes	O
io	O
host	O
path	O
mnt	O
cgroup	O
on	O
node	O
uat13	O
deveu	O
sosiv	O
io	O
devicepath	O
"
"	
kernel	O
10038	O
572124	O
154670	O
368	O
967	O
classifier	O
"
"	
kernel	O
30075	O
572108	O
154508	O
367	O
967	O
classifier	O
"
"	
kernel	O
20619	O
572156	O
154614	O
369	O
967	O
classifier	O
"
"	
kernel	O
12750	O
535308	O
154742	O
363	O
967	O
classifier	O
"
"	
2020	O
11	O
14	O
rafthttp	O
:	O
failed	O
to	O
heartbeat	O
9e50326602199ede	O
on	O
stream	O
msgapp	O
v2	O
write	O
tcp	O
write	O
:	O
broken	O
pipe	O
.	O
the	O
remote	O
data	O
source,	O
file	O
or	O
network	O
socket,	O
suddenly	O
closed	O
from	O
the	O
other	O
end	O
"
"	
kernel	O
5875	O
553611	O
154705	O
367	O
967	O
classifier	O
"
"	
kernel	O
6540	O
376570	O
39052	O
138	O
992	O
analyzer	O
"
"	
kernel	O
28323	O
376570	O
39063	O
138	O
992	O
analyzer	O
"
"	
kernel	O
21657	O
572044	O
154616	O
367	O
967	O
classifier	O
"
"	
2020	O
11	O
14	O
error	O
28939	O
customresource	O
go	O
136	O
:	O
error	O
updating	O
resource	O
key	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
88	O
24	O
name	O
10	O
233	O
88	O
24	O
resource	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
value	O
v3	O
error	O
operation	O
cannot	O
be	O
fulfilled	O
on	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
crd	O
projectcalico	O
org	O
10	O
233	O
88	O
24	O
the	O
object	O
has	O
been	O
modified	O
please	O
apply	O
your	O
changes	O
to	O
the	O
latest	O
version	O
and	O
try	O
again	O
"
"	
kernel	O
29750	O
590623	O
154352	O
371	O
967	O
classifier	O
"
"	
kernel	O
17291	O
553771	O
154664	O
366	O
967	O
classifier	O
"
"	
kernel	O
25753	O
535296	O
154665	O
364	O
967	O
classifier	O
"
"	
kernel	O
32750	O
535388	O
154722	O
365	O
967	O
classifier	O
"
"	
kernel	O
2476	O
572222	O
154818	O
367	O
967	O
classifier	O
"
"	
kernel	O
6333	O
393547	O
39055	O
138	O
992	O
analyzer	O
"
"	
kernel	O
4321	O
395131	O
39082	O
137	O
992	O
analyzer	O
"
"	
kernel	O
9590	O
358137	O
39084	O
136	O
992	O
analyzer	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
analyzer	O
uid	O
total	O
vm	O
1432548kb	O
anon	O
rss	O
152092kb	O
file	O
rss	O
4244kb	O
shmem	O
rss	O
0kb	O
"
"	
kernel	O
26826	O
572302	O
154557	O
366	O
967	O
classifier	O
"
"	
selected	O
source	O
ip	O
"
"	
kernel	O
9477	O
572110	O
154689	O
369	O
967	O
classifier	O
"
"	
kernel	O
27717	O
572222	O
154659	O
368	O
967	O
classifier	O
"
"	
createpodthe	O
container's	O
filesystem	O
for	O
pod	O
failed	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
failed	O
to	O
set	O
up	O
the	O
container's	O
filesystem	O
container	O
network	O
for	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
to	O
set	O
up	O
pod	O
network	O
:	O
error	O
getting	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmation	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmations	O
default	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
failed	O
to	O
clean	O
up	O
the	O
container's	O
filesystem	O
container	O
network	O
for	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
to	O
teardown	O
pod	O
network	O
:	O
error	O
getting	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmation	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmations	O
default	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
"
"	
createpodthe	O
container's	O
filesystem	O
for	O
pod	O
failed	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
failed	O
to	O
set	O
up	O
the	O
container's	O
filesystem	O
container	O
network	O
for	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
to	O
set	O
up	O
pod	O
network	O
:	O
error	O
getting	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmation	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmations	O
default	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
failed	O
to	O
clean	O
up	O
the	O
container's	O
filesystem	O
container	O
network	O
for	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
to	O
teardown	O
pod	O
network	O
:	O
error	O
getting	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmation	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmations	O
default	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
"
"	
kernel	O
19603	O
436147	O
40474	O
150	O
992	O
crud	O
manager	O
"
"	
pod	O
could	O
not	O
reach	O
running	O
phase	O
skipping	O
:	O
failed	O
to	O
createpodthe	O
container's	O
filesystem	O
for	O
with	O
createpodthe	O
container's	O
filesystemerror	O
:	O
createpodthe	O
container's	O
filesystem	O
for	O
pod	O
failed	O
:	O
remote	O
procedure	O
call	O
failed	O
:	O
code	O
an	O
unknown	O
error	O
description	O
.	O
an	O
unexpected	O
failure	O
ocurred	O
failed	O
to	O
set	O
up	O
the	O
container's	O
filesystem	O
container	O
network	O
for	O
pod	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
to	O
set	O
up	O
pod	O
network	O
:	O
error	O
getting	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmation	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmations	O
default	O
\	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
failed	O
to	O
clean	O
up	O
the	O
container's	O
filesystem	O
container	O
network	O
for	O
pod	O
network	O
plugin	O
container	O
network	O
interface	O
failed	O
to	O
teardown	O
pod	O
network	O
:	O
error	O
getting	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmation	O
:	O
get	O
https	O
:	O
ip	O
443	O
apis	O
crd	O
projectcalico	O
org	O
v1	O
cluster	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
rmations	O
default	O
\	O
a	O
tcp	O
connection	O
was	O
attempted	O
connect	O
:	O
the	O
destination	O
host	O
is	O
on	O
a	O
network	O
to	O
which	O
no	O
ip	O
route	O
exists	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
crud	O
manager	O
uid	O
total	O
vm	O
1744588kb	O
anon	O
rss	O
152216kb	O
file	O
rss	O
9680kb	O
shmem	O
rss	O
0kb	O
"
"	
kernel	O
15357	O
572094	O
154546	O
368	O
967	O
classifier	O
"
"	
kernel	O
3504	O
572302	O
154676	O
367	O
967	O
classifier	O
"
"	
kernel	O
1039	O
572140	O
154522	O
367	O
967	O
classifier	O
"
"	
failed	O
to	O
get	O
recentstats	O
kubepods	O
slice	O
kubepods	O
491a	O
939c	O
25edc624d621	O
slice	O
while	O
determining	O
the	O
next	O
housekeeping	O
:	O
unable	O
to	O
find	O
data	O
in	O
memory	O
cache	O
"
"	
kernel	O
4788	O
395147	O
33639	O
136	O
992	O
analyzer	O
"
"	
kernel	O
30484	O
590477	O
154475	O
369	O
967	O
classifier	O
"
"	
server	O
rejected	O
event	O
v1	O
etcd	O
server	O
:	O
a	O
network	O
connection	O
timed	O
out	O
causing	O
the	O
operation	O
to	O
fail	O
possibly	O
due	O
to	O
network	O
connection	O
was	O
disrupted	O
amid	O
communication	O
and	O
data	O
transfer	O
will	O
not	O
retry	O
"
"	
2020	O
11	O
14	O
error	O
18814	O
customresource	O
go	O
136	O
:	O
error	O
updating	O
resource	O
key	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
90	O
24	O
name	O
10	O
233	O
90	O
24	O
resource	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
value	O
v3	O
error	O
operation	O
cannot	O
be	O
fulfilled	O
on	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
crd	O
projectcalico	O
org	O
10	O
233	O
90	O
24	O
the	O
object	O
has	O
been	O
modified	O
please	O
apply	O
your	O
changes	O
to	O
the	O
latest	O
version	O
and	O
try	O
again	O
"
"	
kernel	O
23710	O
572270	O
154508	O
366	O
967	O
classifier	O
"
"	
kernel	O
8626	O
572126	O
154678	O
367	O
967	O
classifier	O
"
"	
couldn	O
get	O
containers	O
:	O
partial	O
failures	O
:	O
kubepods	O
slice	O
kubepods	O
45f9	O
b530	O
e6ff622b205c	O
slice	O
containerdatatocontainer	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
:	O
unable	O
to	O
find	O
data	O
in	O
memory	O
cache	O
kubepods	O
slice	O
kubepods	O
4368	O
b4ff	O
bf6831674472	O
slice	O
containerdatatocontainer	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
:	O
unable	O
to	O
find	O
data	O
in	O
memory	O
cache	O
kubepods	O
slice	O
kubepods	O
4368	O
b4ff	O
bf6831674472	O
slice	O
containerdatatocontainer	O
=	O
=	O
=	O
0	O
.	O
5	O
info	O
=	O
=	O
=	O
:	O
unable	O
to	O
find	O
data	O
in	O
memory	O
cache	O
"
"	
kernel	O
22964	O
553933	O
154721	O
365	O
967	O
classifier	O
"
"	
kernel	O
14100	O
572140	O
154850	O
369	O
967	O
classifier	O
"
"	
kernel	O
5841	O
572126	O
154824	O
366	O
967	O
classifier	O
"
"	
kernel	O
24196	O
553777	O
154695	O
367	O
967	O
classifier	O
"
"	
kernel	O
2225	O
590671	O
154607	O
372	O
967	O
classifier	O
"
"	
kernel	O
30903	O
572140	O
154681	O
368	O
967	O
classifier	O
"
"	
2020	O
11	O
15	O
etcd	O
server	O
:	O
read	O
only	O
range	O
request	O
key	O
registry	O
persistentvolumes	O
range	O
end	O
registry	O
persistentvolumes0	O
\	O
with	O
result	O
range	O
response	O
count	O
size	O
12058	O
a	O
read	O
query	O
to	O
the	O
etcd	O
server	O
took	O
too	O
long	O
to	O
execute	O
etcd	O
is	O
responding	O
in	O
a	O
slow	O
manner	O
"
"	
kernel	O
9063	O
376634	O
38864	O
132	O
992	O
analyzer	O
"
"	
kernel	O
25923	O
535244	O
154750	O
363	O
967	O
classifier	O
"
"	
kernel	O
5916	O
572238	O
154689	O
367	O
967	O
classifier	O
"
"	
kernel	O
8685	O
572142	O
154795	O
369	O
967	O
classifier	O
"
"	
kernel	O
the	O
kernel	O
killed	O
the	O
running	O
process	O
classifier	O
uid	O
total	O
vm	O
2289080kb	O
anon	O
rss	O
612704kb	O
file	O
rss	O
6584kb	O
shmem	O
rss	O
0kb	O
"
"	
kernel	O
15033	O
571964	O
154650	O
370	O
967	O
classifier	O
"
"	
deleting	O
interface	O
1670	O
ens3	O
ip	O
123	O
interface	O
stats	O
:	O
received	O
sent	O
dropped	O
active	O
time	O
79	O
secs	O
"
"	
kernel	O
11294	O
553547	O
154703	O
365	O
967	O
classifier	O
"
"	
kernel	O
4971	O
553837	O
154635	O
367	O
967	O
classifier	O
"
"	
kernel	O
3445	O
572222	O
154703	O
368	O
967	O
classifier	O
"
"	
kernel	O
12008	O
553709	O
154537	O
368	O
967	O
classifier	O
"
"	
kernel	O
13654	O
553773	O
154627	O
367	O
967	O
classifier	O
"
"	
error	O
adding	O
sosivio	O
test	O
sosivio	O
node	O
exporter	O
fnjk8	O
to	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
patch	O
https	O
:	O
ip	O
443	O
api	O
v1	O
namespaces	O
sosivio	O
test	O
pods	O
sosivio	O
node	O
exporter	O
fnjk8	O
status	O
write	O
tcp	O
write	O
:	O
connection	O
reset	O
by	O
peer	O
"
"	
kernel	O
302	O
572142	O
154499	O
371	O
967	O
classifier	O
"
"	
kernel	O
1139	O
535308	O
154818	O
364	O
967	O
classifier	O
"
"	
2020	O
11	O
14	O
error	O
3034	O
customresource	O
go	O
136	O
:	O
error	O
updating	O
resource	O
key	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
90	O
24	O
name	O
10	O
233	O
90	O
24	O
resource	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
value	O
v3	O
error	O
operation	O
cannot	O
be	O
fulfilled	O
on	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
crd	O
projectcalico	O
org	O
10	O
233	O
90	O
24	O
the	O
object	O
has	O
been	O
modified	O
please	O
apply	O
your	O
changes	O
to	O
the	O
latest	O
version	O
and	O
try	O
again	O
"
"	
kernel	O
8160	O
572270	O
154642	O
368	O
967	O
classifier	O
"
"	
2020	O
11	O
14	O
error	O
3051	O
customresource	O
go	O
136	O
:	O
error	O
updating	O
resource	O
key	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
10	O
233	O
90	O
24	O
name	O
10	O
233	O
90	O
24	O
resource	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
value	O
v3	O
error	O
operation	O
cannot	O
be	O
fulfilled	O
on	O
calico	O
SDN	O
IP	O
address	O
management	O
blocks	O
crd	O
projectcalico	O
org	O
10	O
233	O
90	O
24	O
the	O
object	O
has	O
been	O
modified	O
please	O
apply	O
your	O
changes	O
to	O
the	O
latest	O
version	O
and	O
try	O
again	O
"
"	
volume	O
detached	O
for	O
volume	O
etcddata	O
unique	O
name	O
:	O
kubernetes	O
io	O
empty	O
dir	O
etcddata	O
on	O
node	O
uat39	O
deveu	O
sosiv	O
io	O
